,phi_h,Ti,Ta,phi_s
170100.0,0.0,292.17089373066693,263.83365575433334,0.0
171000.0,0.0,292.0548146064573,263.85327381,0.0
171900.0,0.0,291.95250238763424,263.93737599233333,0.0
172800.0,0.0,291.8626227334159,264.05,0.0
173700.0,0.0,291.7741291671085,264.2144179896667,0.0
174600.0,0.0,291.6805608364612,264.396031746,0.0
175500.0,0.0,291.5851364492545,264.580291005,0.0
176400.0,0.0,291.48941259495984,264.75,0.0
177300.0,0.0,291.39176241580526,264.9060185185,0.0
178200.0,0.0,291.28792738152293,265.061111111,0.0
179100.0,0.0,291.1799798560438,265.1754629631667,0.0
180000.0,0.0,291.07168412846426,265.25,0.0
180900.0,0.0,290.9664527473403,265.275,0.0
181800.0,0.0,290.86775213722285,265.3,0.0
182700.0,0.0,290.77645752185583,265.325,0.0
183600.0,0.0,290.6901353725496,265.35,0.0
184500.0,0.0,290.6021409826725,265.375,0.0
185400.0,0.0,290.5109046818998,265.4,0.0
186300.0,0.0,290.4182989169266,265.425,0.0
187200.0,0.0,290.3253620244683,265.45,0.0
188100.0,0.0,290.2328059159415,265.5229166666666,0.0
189000.0,0.0,290.1416735490539,265.625,0.0
189900.0,0.0,290.0518908613368,265.7104166666667,0.0
190800.0,0.0,289.962266005472,265.75,0.0
191700.0,0.0,289.86991497788364,265.69345238100004,0.0
192600.0,0.0,289.77133718469474,265.614285714,0.0
193500.0,0.0,289.667707481368,265.5255952383333,0.0
194400.0,0.0,289.56189178496464,265.45,0.0
195300.0,0.0,289.45627827311205,265.39784226166665,0.0
196200.0,0.0,289.3514430345385,265.346964286,0.0
197100.0,0.0,289.2472554349218,265.29811011900006,0.0
198000.0,0.0,289.14361423698415,265.25,0.0
198900.0,0.0,289.49421711037263,265.2172916666667,0.0
199800.0,0.0,289.5630757024741,265.195,0.0
200700.0,0.0,289.55410409494584,265.17604166666666,0.0
201600.0,0.0,289.51921805187607,265.15,0.0
202500.0,3030.3030303030305,292.3620291701111,264.93098958333337,0.0
203400.0,3030.3030303030305,293.1008612927323,264.596875,0.0
204300.0,3030.3030303030305,293.4168314552262,264.2981770833333,0.0
205200.0,3030.3030303030305,293.6411584224388,264.15,0.0
206100.0,3030.3030303030305,293.8353312987556,264.2660857368333,0.0
207000.0,3030.3030303030305,294.01367768092797,264.42235576900003,0.0
207900.0,3030.3030303030305,294.18169885466773,264.6303886215,0.0
208800.0,3030.3030303030305,294.3429338857161,264.85,0.0
209700.0,3030.3030303030305,294.86607434672203,265.10819024733337,0.0
210600.0,3030.3030303030305,295.1002952808607,265.38523351599997,0.0
211500.0,3030.3030303030305,295.2780072948965,265.6387877746667,2.2333333333333334
212400.0,3030.3030303030305,295.4418764965428,265.85,6.16
213300.0,3030.3030303030305,295.2369364752766,265.91950549433335,11.313333333333333
214200.0,3030.3030303030305,295.29697151374506,265.92967033,16.0
215100.0,3030.3030303030305,295.7636297072217,265.920054945,19.645
216000.0,3030.3030303030305,295.9682110424278,265.95,23.24
216900.0,3030.3030303030305,296.13658237093523,266.04899267400003,26.674999999999997
217800.0,3030.3030303030305,296.2970318796678,266.15604395599996,30.0
218700.0,3030.3030303030305,296.45457442111933,266.2923992673333,32.524609375
219600.0,3030.3030303030305,296.61166233149385,266.45,34.3890625
220500.0,3030.3030303030305,296.76842651607996,266.6657738095,34.994140625
221400.0,3030.3030303030305,296.92488367851985,266.903571429,35.0
222300.0,3030.3030303030305,297.08057981561353,267.13898809549994,33.947916666666664
223200.0,3030.3030303030305,297.23497043384873,267.35,32.421875
224100.0,3030.3030303030305,297.3867206777869,267.521875,29.947916666666664
225000.0,3030.3030303030305,297.5369612217156,267.6875,27.0
225900.0,3030.3030303030305,297.6863662180938,267.828125,23.342824835549997
226800.0,3030.3030303030305,297.8332452737891,267.95,19.5259046053
227700.0,3030.3030303030305,297.6082525203825,268.04999999999995,15.69171463815
228600.0,3030.3030303030305,297.64055303492097,268.15,12.0
229500.0,3030.3030303030305,297.702309679111,268.25,8.157894736843334
230400.0,3030.3030303030305,297.7688866681602,268.35,4.26315789474
231300.0,3030.3030303030305,297.8394881184572,268.45000000000005,1.5263157894766666
232200.0,3030.3030303030305,297.91338501139114,268.55,1.1102230246251565e-16
233100.0,3030.3030303030305,297.99029725133977,268.65,0.0
234000.0,3030.3030303030305,298.06956373216934,268.75,0.0
234900.0,3030.3030303030305,298.15072034905074,268.8203125,0.0
235800.0,3030.3030303030305,298.23580688345965,268.86875,0.0
236700.0,3030.3030303030305,298.3260491194902,268.9046875,0.0
237600.0,3030.3030303030305,298.41945015302974,268.95,0.0
238500.0,3030.3030303030305,298.5096538523279,269.02447916666665,0.0
239400.0,3030.3030303030305,298.5571183616376,269.10625,0.0
240300.0,3030.3030303030305,298.57965750173287,269.18385416666666,0.0
241200.0,3030.3030303030305,298.60056961499026,269.25,0.0
242100.0,3030.3030303030305,298.76642620871263,269.29166666666663,0.0
243000.0,3030.3030303030305,298.7971569473825,269.325,0.0
243900.0,3030.3030303030305,298.82433885921984,269.3416666666667,0.0
244800.0,3030.3030303030305,298.8492019264803,269.35,0.0
245700.0,3030.3030303030305,298.87224318502547,269.35,0.0
246600.0,3030.3030303030305,298.89382018145693,269.35,0.0
247500.0,3030.3030303030305,298.9141554120881,269.35,0.0
248400.0,3030.3030303030305,298.93343338402565,269.35,0.0
249300.0,3030.3030303030305,298.805514336133,269.35,0.0
250200.0,3030.3030303030305,298.8155084899184,269.35,0.0
251100.0,3030.3030303030305,298.8293607233556,269.35,0.0
252000.0,3030.3030303030305,298.84287237391527,269.35,0.0
252900.0,3030.3030303030305,298.85326821570254,269.37395833333335,0.0
253800.0,3030.3030303030305,298.8616140814091,269.4125,0.0
254700.0,3030.3030303030305,298.86945535001195,269.44270833333337,0.0
255600.0,3030.3030303030305,298.87698552711447,269.45,0.0
256500.0,3030.3030303030305,298.8841380252408,269.425,0.0
257400.0,3030.3030303030305,298.8910070997255,269.4,0.0
258300.0,3030.3030303030305,298.897661660945,269.375,0.0
259200.0,3030.3030303030305,298.9041202794826,269.35,0.0
260100.0,3030.3030303030305,298.91075954957387,269.325,0.0
261000.0,3030.3030303030305,298.9188268870707,269.3,0.0
261900.0,3030.3030303030305,298.928353849629,269.275,0.0
262800.0,3030.3030303030305,298.9381104600128,269.25,0.0
263700.0,3030.3030303030305,298.9456342094393,269.21354166666663,0.0
264600.0,3030.3030303030305,298.9498890024728,269.1675,0.0
265500.0,3030.3030303030305,298.95272979605954,269.1097916666667,0.0
266400.0,3030.3030303030305,298.9559029138951,269.05,0.0
267300.0,3030.3030303030305,298.96034589168755,268.963125,0.0
268200.0,3030.3030303030305,298.9660190266855,268.8575,0.0
269100.0,3030.3030303030305,298.97239522522466,268.74687500000005,0.0
270000.0,3030.3030303030305,298.9784040497495,268.65,0.0
270900.0,3030.3030303030305,298.9829423982259,268.6364583333333,0.0
271800.0,3030.3030303030305,298.98700711971304,268.6625,0.0
272700.0,3030.3030303030305,298.9910293775768,268.6802083333333,0.0
273600.0,3030.3030303030305,298.9947660561545,268.65,0.0
274500.0,0.0,296.83664737783226,268.52859848466665,0.0
275400.0,0.0,295.8844335734078,268.38863636400004,0.0
276300.0,0.0,295.42490729535575,268.22291666666666,0.0
277200.0,0.0,295.1343132882578,268.05,0.0
278100.0,0.0,294.90140808427344,267.86562499999997,0.0
279000.0,0.0,294.69637818607237,267.67386363599996,0.0
279900.0,0.0,294.5088905421684,267.466193182,0.0
280800.0,0.0,294.33291839528647,267.25,0.0
281700.0,0.0,294.16283303141375,266.9410714288333,0.0
282600.0,0.0,293.9946077673125,266.578571429,0.0
283500.0,0.0,293.82793863932665,266.2303571428333,0.0
284400.0,0.0,293.6644958804765,265.95,0.0
285300.0,0.0,293.9495772316064,265.793907563,0.0
286200.0,0.0,293.95506715424483,265.65966386599996,0.0
287100.0,0.0,293.888574365212,265.55231092433337,0.0
288000.0,0.0,293.79972682006655,265.45,0.0
288900.0,0.0,293.2438716712053,265.353492647,0.0
289800.0,0.0,292.98833059122046,265.264264706,0.0
290700.0,0.0,292.8102488235149,265.1988602943333,0.0
291600.0,0.0,292.6551656398392,265.15,0.0
292500.0,0.0,292.51084575840235,265.24428571433333,0.0
293400.0,0.0,292.3770930634125,265.424285714,0.0
294300.0,0.0,292.2531383192085,265.6214285716667,0.0
295200.0,0.0,292.13439073566303,265.75,0.0
296100.0,0.0,292.4609109814315,265.74315476166663,0.0
297000.0,0.0,292.4999625178189,265.710714286,0.0
297900.0,0.0,292.4588657780406,265.637797619,3.276041666666667
298800.0,0.0,292.3919268849943,265.55,7.4375
299700.0,0.0,291.85243287168265,265.34687499999995,12.307291666666666
300600.0,0.0,291.6134780267192,265.0875,17.0
301500.0,0.0,291.90072123235046,264.903125,21.25
302400.0,0.0,291.92861931423556,264.85,25.5
303300.0,0.0,291.8953280350212,264.975,29.75
304200.0,0.0,291.84798088171385,265.1,34.0
305100.0,0.0,291.79966479012035,265.225,36.6484375
306000.0,0.0,291.7521859303767,265.35,37.90625
306900.0,0.0,291.7042272521834,265.47760416666665,37.2265625
307800.0,0.0,291.6549981121025,265.60625,36.0
308700.0,0.0,291.6047743191531,265.7307291666666,34.30381944445
309600.0,0.0,291.554535703032,265.85,32.4166666667
310500.0,0.0,291.5041344751911,265.95572916666663,29.918402777783335
311400.0,0.0,291.45167391441544,266.05625,27.0
312300.0,0.0,291.3961486877207,266.15260416666666,23.533275462983333
313200.0,0.0,291.3379220723179,266.25,20.017361111099998
314100.0,0.0,290.8007621628264,266.35,16.489872685183332
315000.0,0.0,290.56639566510336,266.45,13.0
315900.0,0.0,290.40789667836714,266.54999999999995,8.990162037036667
316800.0,0.0,290.26953063243,266.65,4.784722222219999
317700.0,0.0,290.14132977935145,266.65000000000003,1.7228009259233334
318600.0,0.0,290.0180049508498,266.57,0.0
319500.0,0.0,289.8969678712043,266.41,0.0
320400.0,0.0,289.7778662251311,266.25,0.0
321300.0,0.0,289.66091667815704,266.1022685186667,0.0
322200.0,0.0,289.5456745584072,265.949444444,0.0
323100.0,0.0,289.4316772025178,265.7969907406666,0.0
324000.0,0.0,289.3187696184349,265.65,0.0
324900.0,0.0,289.20697682680276,265.51394675933335,0.0
325800.0,0.0,289.0962054018048,265.386805556,0.0
326700.0,0.0,288.9867303802498,265.30179398133333,0.0
327600.0,0.0,288.8791380866696,265.25,0.0
328500.0,0.0,289.2275914896436,265.29097222216666,0.0
329400.0,0.0,289.29658058204757,265.370833333,0.0
330300.0,0.0,289.2889143256054,265.47013888883333,0.0
331200.0,0.0,289.25483337146005,265.55,0.0
332100.0,0.0,289.2086907055045,265.5671875,0.0
333000.0,0.0,289.1541429378933,265.56875,0.0
333900.0,0.0,289.0938891827045,265.59114583333337,0.0
334800.0,0.0,289.0320229805383,265.65,0.0
335700.0,0.0,288.49272520133144,265.7835069445,0.0
336600.0,0.0,288.266411695073,265.935416667,0.0
337500.0,0.0,288.1321043846222,266.09704861116666,0.0
338400.0,0.0,288.02749219835783,266.25,0.0
339300.0,0.0,287.9339809148579,266.38940972216665,0.0
340200.0,0.0,287.84626752144817,266.527083333,0.0
341100.0,0.0,287.76247753419204,266.6467013888333,0.0
342000.0,0.0,287.6805428797122,266.75,0.0
342900.0,0.0,287.5978782233169,266.780753968,0.0
343800.0,0.0,287.51329519163863,266.773809524,0.0
344700.0,0.0,287.4273700201589,266.75099206333334,0.0
345600.0,0.0,287.34132072199515,266.75,0.0
346500.0,3030.3030303030305,290.62996381091205,266.7892857145,0.0
347400.0,3030.3030303030305,291.4936498691885,266.832857143,0.0
348300.0,3030.3030303030305,291.8547484025351,266.8878571431667,0.0
349200.0,3030.3030303030305,292.10768261010674,266.95,0.0
350100.0,3030.3030303030305,292.3208626744927,267.0440625,0.0
351000.0,3030.3030303030305,292.5103254610639,267.15375,0.0
351900.0,3030.3030303030305,292.6839746718016,267.2609375,0.0
352800.0,3030.3030303030305,292.84543477252583,267.35,0.0
353700.0,3030.3030303030305,292.9964762808979,267.38437500000003,0.0
354600.0,3030.3030303030305,293.13714535161296,267.4,0.0
355500.0,3030.3030303030305,293.26886851533214,267.415625,0.0
356400.0,3030.3030303030305,293.395024853304,267.45,0.0
357300.0,3030.3030303030305,293.5192869569141,267.521875,0.0
358200.0,3030.3030303030305,293.64438354022644,267.6,0.0
359100.0,3030.3030303030305,293.77086647610884,267.678125,0.0
360000.0,3030.3030303030305,293.89683245909464,267.75,0.0
360900.0,3030.3030303030305,294.0180586975679,267.803125,0.0
361800.0,3030.3030303030305,294.132753018691,267.85,0.0
362700.0,3030.3030303030305,294.2427145463803,267.896875,0.0
363600.0,3030.3030303030305,294.350574665458,267.95,0.0
364500.0,3030.3030303030305,294.45865134827983,268.04322916666666,0.0
365400.0,3030.3030303030305,294.56738160121677,268.15625,0.0
366300.0,3030.3030303030305,294.67599765776845,268.2651041666667,0.0
367200.0,3030.3030303030305,294.78362405491845,268.35,0.0
368100.0,3030.3030303030305,294.88947940029516,268.3842261901666,0.0
369000.0,3030.3030303030305,294.9934219840071,268.407142857,0.0
369900.0,3030.3030303030305,295.09577848985504,268.4252976188333,0.0
370800.0,3030.3030303030305,295.19686659791626,268.45,0.0
371700.0,3030.3030303030305,295.6647876033906,268.4865079366666,0.0
372600.0,3030.3030303030305,295.8605466002082,268.526190476,0.0
373500.0,3030.3030303030305,296.01382170215226,268.581746032,0.0
374400.0,3030.3030303030305,296.15568863372516,268.65,0.0
375300.0,3030.3030303030305,295.92741738545817,268.7753968255,0.0
376200.0,3030.3030303030305,295.9652073912718,268.930952381,0.0
377100.0,3030.3030303030305,296.044406319819,269.0992063495,0.0
378000.0,3030.3030303030305,296.1336555853133,269.25,0.0
378900.0,3030.3030303030305,296.22436870132174,269.3754464283333,0.0
379800.0,3030.3030303030305,296.3136185053879,269.498214286,0.0
380700.0,3030.3030303030305,296.4015275672004,269.5888392856667,7.146840492450001e-18
381600.0,3030.3030303030305,296.4890191795387,269.65,4.2881042954699996e-17
382500.0,3030.3030303030305,296.9449537747688,269.675,0.35416666666666674
383400.0,3030.3030303030305,297.1320957564855,269.7,1.0
384300.0,3030.3030303030305,297.2799931767197,269.725,3.5048076923099996
385200.0,3030.3030303030305,297.41928807924023,269.75,7.211538461539999
386100.0,3030.3030303030305,297.1901906277614,269.775,12.110576923056666
387000.0,3030.3030303030305,297.2266009338561,269.8,17.0
387900.0,3030.3030303030305,297.6711825453565,269.825,21.880014474750002
388800.0,3030.3030303030305,297.85716458797276,269.85,26.9658808933
389700.0,3030.3030303030305,298.00872649381375,269.8986111111667,32.074493382949996
390600.0,3030.3030303030305,298.1551550635815,269.966666667,37.0
391500.0,3030.3030303030305,298.3021147481776,270.05694444449995,41.207157258066665
392400.0,3030.3030303030305,298.45106620671453,270.15,44.760080645200006
393300.0,3030.3030303030305,298.56501826776395,270.24748263883333,46.13961693546666
394200.0,3030.3030303030305,298.6145591228101,270.348958333,46.0
395100.0,3030.3030303030305,298.6577075306501,270.45112847216666,42.40482954545
396000.0,3030.3030303030305,298.6953334633182,270.55,37.5965909091
396900.0,3030.3030303030305,298.72771624222594,270.64921875000005,32.39062499998334
397800.0,3030.3030303030305,298.7566349641291,270.746875,28.0
398700.0,3030.3030303030305,298.78458004673274,270.81328125000005,25.19531250001667
399600.0,3030.3030303030305,298.8119202532366,270.85,22.559659090900002
400500.0,3030.3030303030305,298.6929349222997,270.85,19.88423295455
401400.0,3030.3030303030305,298.706847950233,270.85,17.0
402300.0,3030.3030303030305,298.71706346894354,270.85,12.3515625
403200.0,3030.3030303030305,298.7244529882187,270.85,6.90625
404100.0,3030.3030303030305,298.7320035141732,270.85,2.5234375
405000.0,3030.3030303030305,298.7406838138808,270.85,0.0
405900.0,3030.3030303030305,298.7504026264857,270.85,0.0
406800.0,3030.3030303030305,298.7607044937913,270.85,0.0
407700.0,3030.3030303030305,298.7712292129739,270.85,0.0
408600.0,3030.3030303030305,298.7818368591177,270.85,0.0
409500.0,3030.3030303030305,298.79240055779417,270.85,0.0
410400.0,3030.3030303030305,298.8027778453594,270.85,0.0
411300.0,3030.3030303030305,298.81287209631466,270.83385416666664,0.0
412200.0,3030.3030303030305,298.8227731269035,270.80625,0.0
413100.0,3030.3030303030305,298.83254182784276,270.77447916666665,0.0
